AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Retention
92,12.169887642924763,1171.9911262484584,Premium,Credit card,No,Both,Yes,Mobile,39.45801504889569,111.92467905026632,15,Action,3.0558147420333124,6,Missing,10,No,Yes,QQTWQYWN4I,0,1
19,17.978967734122225,341.6003869483223,Premium,Electronic check,No,TV Shows,No,Computer,22.68915964996076,56.42389978016524,19,Action,2.898327886528814,9,Male,6,Yes,Yes,6Q1FUR0T03,1,0
116,12.169887642924763,930.43337909528,Basic,Bank transfer,No,TV Shows,No,Computer,36.92456629994947,157.31679102810563,44,Comedy,3.756854585417632,8,Male,9,Yes,No,910BY5X074,0,1
30,16.75241505137455,614.1966063716278,Standard,Missing,No,Both,No,TV,39.29059393386947,26.18321093567356,9,Comedy,4.775332356264547,7,Female,8,No,Yes,0YBHSG2GY8,0,1
112,15.737571826976708,1762.6080446213912,Basic,Missing,Yes,Movies,Yes,Computer,15.720422962350916,28.96255925635552,38,Missing,3.1317860990664985,4,Female,20,Yes,Yes,02R275XG8J,1,0
58,8.602079216750216,498.9205945715125,Standard,Missing,No,Movies,No,Computer,15.803126944263155,44.57103485475793,2,Comedy,3.4084524789234214,9,Male,14,No,Yes,U0UL9XS0N9,0,1
39,14.488662001140652,565.0578180444854,Basic,Electronic check,Yes,Both,Yes,Computer,4.870749467466034,43.35284106347871,48,Action,3.267478037631713,6,Male,17,No,Yes,X253A34RU9,0,1
117,12.918758525878266,1511.494747527757,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,38.850397156123954,64.459475961331,46,Fantasy,1.4753256415225176,0,Female,3,Yes,No,GIHK55VQKM,0,1
30,18.605430591120047,558.1629177336014,Premium,Credit card,No,TV Shows,No,TV,39.56533189138749,148.55933978154673,22,Drama,1.267216791916268,1,Female,4,Yes,Yes,ZCUH944GFZ,0,1
12,11.819555283330356,141.83466339996426,Basic,Bank transfer,No,Both,Yes,Computer,24.81981418764573,38.778169491175305,9,Missing,4.491546384065194,4,Male,2,No,Yes,5OGPWADZYJ,0,1
77,11.78972003656379,907.8084428154118,Premium,Missing,Yes,TV Shows,Yes,Computer,32.973330336270124,94.78842017353304,32,Fantasy,4.648095573256624,8,Male,0,No,Yes,JZTGSH97RU,0,1
53,12.169887642924763,1006.760450110887,Premium,Bank transfer,No,Movies,Yes,Missing,37.78314802258564,173.2319824073247,33,Action,1.1352818234585935,4,Male,16,No,Yes,X2XPC00S6V,0,1
12,12.169887642924763,614.1966063716278,Premium,Missing,No,TV Shows,Yes,Computer,39.68858210384953,142.95177034312593,6,Action,2.898327886528814,1,Male,7,No,Yes,VGPS5IT1V7,0,1
46,17.409347479063282,800.829984036911,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,6.74329151942901,146.25896415441693,42,Action,4.986304478466924,7,Female,3,Yes,Yes,QE4W7NPEVF,0,1
40,6.495741721584636,614.1966063716278,Premium,Electronic check,Yes,Movies,No,Mobile,15.953325411465414,110.98344593761828,20,Comedy,4.049378358295733,6,Male,4,No,No,4JG089DBKP,0,1
37,12.169887642924763,349.4062947465462,Missing,Bank transfer,Yes,Both,No,Tablet,10.46273517593834,6.089685878117496,46,Action,3.037002966689956,1,Male,10,No,Yes,TXSOM0H7WT,0,1
51,17.15209376151642,874.7567818373374,Standard,Missing,No,TV Shows,Yes,Mobile,0.3153174905347006,19.22032525423525,11,Comedy,1.3931300782933929,7,Female,3,No,Yes,G5WPSQ2AX8,0,1
68,8.693594813925195,591.1644473469132,Missing,Credit card,No,Movies,Yes,Computer,10.113883227057674,118.7788566216427,25,Comedy,4.5674680354017845,4,Male,5,Yes,No,MXA3XRGFW9,1,0
60,13.550463172904667,813.0277903742801,Basic,Bank transfer,Yes,Both,No,TV,25.26941992081241,87.9746974840068,5,Action,2.898327886528814,0,Male,2,Yes,Yes,RRU9FK10PW,0,1
89,16.923043683983046,1506.150887874491,Basic,Bank transfer,Yes,TV Shows,Yes,TV,30.591787732563564,84.68268616845349,44,Comedy,4.314308971167268,4,Female,1,Yes,Yes,1D6YFESXMA,0,1
90,14.691561445128224,1322.24053006154,Standard,Electronic check,No,Both,No,TV,39.9073405668351,71.54171982138354,19,Action,3.4964411028512297,2,Female,23,No,Yes,YO3DN6CUF1,0,1
21,12.671234411987644,614.1966063716278,Basic,Mailed check,No,Movies,No,Computer,32.35491398640036,87.69343491159046,45,Action,1.0480416785283555,5,Female,5,No,Yes,R55MGS9J8L,0,1
101,18.8892130081331,1907.8105138214432,Basic,Credit card,Yes,TV Shows,No,TV,21.77652828977233,26.82252781969628,43,Fantasy,1.5195434841600548,3,Male,5,No,No,8ACY752WPU,0,1
13,6.942863889051568,90.25723055767038,Premium,Credit card,No,Both,No,Computer,28.26586529942557,40.65642860214904,0,Fantasy,4.041868336856701,7,Male,0,Yes,Yes,MAQCGMBK9K,0,1
69,10.93677637149666,754.6375696332694,Basic,Electronic check,Yes,Both,No,Computer,24.008523456201697,23.15867913921682,10,Fantasy,2.898327886528814,1,Missing,5,No,Yes,INOT52B77D,0,1
6,8.943697609186108,53.662185655116645,Premium,Electronic check,No,Movies,No,Computer,1.7056974871545778,167.15535061249403,35,Action,2.898327886528814,2,Male,9,No,Yes,U6X59KIWMY,0,1
84,12.169887642924763,493.3144659949923,Standard,Missing,No,TV Shows,No,TV,24.993513051327152,29.72935583076459,29,Drama,3.082381528882804,4,Female,24,No,Yes,O6AP9WOUQC,0,1
113,14.91166380368705,1685.0180098166368,Premium,Credit card,No,TV Shows,No,Mobile,27.21906797543081,18.52312476205269,23,Comedy,1.8361089005595712,0,Missing,0,No,No,P0GJ7ZI3B6,0,1
38,6.161191279151719,234.1252686077653,Premium,Electronic check,No,Both,No,Tablet,34.2027853556776,132.58181224800654,39,Action,4.719384091293293,9,Male,10,Yes,Yes,TH7YICIOE3,0,1
71,17.022695553948573,1208.6113843303488,Premium,Bank transfer,No,Both,No,Mobile,15.797871462160469,146.7570929826579,39,Comedy,4.503380313872814,3,Female,12,No,Yes,FQAF6G3KWG,0,1
47,12.295489604078044,577.888011391668,Premium,Credit card,No,Movies,No,Computer,7.203912272267877,53.586838377061504,47,Comedy,2.711237998804871,8,Male,7,Yes,Yes,55MPXFGRV1,1,0
89,5.777726684998878,514.2176749649002,Basic,Bank transfer,No,TV Shows,Yes,Missing,36.5418124962844,49.3925590631043,26,Fantasy,1.993291417555043,1,Male,19,No,Yes,5Y5SYHPLPX,0,1
28,7.045750020158204,197.2810005644297,Standard,Electronic check,No,TV Shows,No,Missing,22.392560303432983,153.5982814333787,34,Drama,4.143853679678151,0,Male,3,No,Yes,RWJWNTW96I,0,1
4,14.357208097592782,57.42883239037113,Premium,Bank transfer,Yes,Movies,No,Mobile,24.78699274212419,79.47899527676087,28,Action,4.335567255074345,6,Female,16,No,Yes,XOLANQ6E9D,0,1
37,13.540959464830667,501.0155001987347,Standard,Missing,Yes,TV Shows,Yes,Computer,26.17595547176058,34.29956451643954,19,Sci-Fi,1.843017682624955,0,Female,4,No,Yes,832SOLAJK0,0,1
29,13.944825616373654,404.399942874836,Premium,Credit card,No,TV Shows,Yes,Missing,2.0143478894474334,146.27332470481542,12,Comedy,3.3134839986264204,3,Female,1,No,Yes,9HSN0PBSUQ,0,1
17,12.169887642924763,172.28573605218793,Standard,Credit card,Yes,TV Shows,Yes,Computer,34.59837243360362,114.03809786973936,46,Action,2.5800086639950623,0,Male,13,No,Yes,A2YI6M5S44,0,1
18,6.312103057383606,113.61785503290491,Premium,Bank transfer,No,Both,No,TV,5.237763189594718,48.38685932076454,17,Missing,3.681349548475583,1,Male,11,No,Yes,1199B39JCH,0,1
78,12.810608063717067,614.1966063716278,Premium,Bank transfer,No,Movies,No,Tablet,29.99165128977764,77.23332812506972,0,Missing,1.6501686365099104,5,Male,22,Yes,No,T0HMP0YDL6,0,1
110,16.33463273436263,1796.809600779889,Standard,Credit card,No,TV Shows,Yes,TV,38.90190356005309,40.11676945506958,5,Fantasy,4.384237691487067,6,Male,2,Yes,Yes,WPAHXXG75J,0,1
15,11.886352151746015,178.29528227619025,Premium,Credit card,Yes,Movies,Yes,TV,2.3456553164362584,61.35885423405544,13,Comedy,3.7141113739925022,0,Male,10,No,Yes,7TX97G2FJD,1,0
81,19.42702648324201,1573.5891451426028,Standard,Credit card,Yes,Both,Yes,Mobile,29.109480862337595,152.7640679576809,37,Drama,3.39448028416433,0,Female,14,No,Yes,4XCANEYONJ,0,1
113,16.181122972898017,1828.466895937476,Standard,Mailed check,No,TV Shows,Yes,TV,25.99091241910239,164.93185809706694,49,Action,4.429886142006363,2,Female,18,No,Yes,QCO4MMMN4A,0,1
99,7.886022735144929,780.7162507793479,Basic,Electronic check,No,TV Shows,Yes,TV,1.196484230065167,33.44817798028964,22,Action,3.1538865535640945,7,Female,17,Yes,Yes,W3QPZX9X20,0,1
44,19.3659579841283,852.1021513016452,Premium,Bank transfer,No,Both,Yes,Computer,13.835673098378496,112.67864558563812,27,Comedy,2.898327886528814,1,Male,8,No,Yes,1LRJGKXNJQ,0,1
37,7.516571459650505,614.1966063716278,Standard,Electronic check,No,Movies,Yes,Computer,13.654689685202944,65.6721378833115,47,Drama,1.5011238436931031,2,Male,3,Yes,Yes,8H0AA828XV,0,1
35,11.665849331201072,614.1966063716278,Standard,Credit card,No,Both,No,Mobile,17.145501969866263,55.43652029879607,19,Action,3.869496625120632,9,Male,20,Yes,Yes,GZLA2AE2N2,1,0
75,13.089928973451547,981.744673008866,Basic,Mailed check,No,Movies,Yes,Mobile,17.18650599405408,131.5155402802447,42,Drama,2.898327886528814,3,Male,3,Yes,Yes,6FTG9HRJ8K,0,1
39,18.220246199829223,710.5896017933397,Standard,Credit card,No,Both,Yes,Mobile,39.157167221475206,116.23487579682217,3,Drama,1.4667380231152762,6,Male,22,No,Yes,UQNTQK2SYD,0,1
3,6.459340367023224,19.37802110106968,Premium,Bank transfer,No,Movies,No,Mobile,2.0484595510167707,127.47763255925788,15,Action,1.042339521728878,0,Female,6,No,Yes,TKSZ4GKT53,0,1
102,8.758889234363963,893.4067019051242,Missing,Missing,Yes,Movies,No,Missing,24.69271488393345,18.95112303597022,16,Comedy,1.064774296670672,7,Female,0,No,Yes,RJJQZPQRDB,0,1
9,6.247002307656489,614.1966063716278,Basic,Electronic check,Yes,Movies,Yes,Mobile,10.67160878997231,161.3840283550762,35,Action,2.898327886528814,9,Male,13,No,Yes,B9HJST3XDG,0,1
41,12.169887642924763,538.1058969685265,Standard,Bank transfer,Yes,Movies,Yes,Mobile,14.720684127741128,21.620691152156763,42,Sci-Fi,3.965585675022506,5,Male,23,No,Yes,CHEJF0XK33,0,1
75,12.169887642924763,439.9424342773367,Standard,Electronic check,No,TV Shows,No,Missing,15.447706052749936,134.99950687082034,7,Sci-Fi,2.0544453849150823,8,Female,16,Yes,Yes,PHZ1LJTZ4F,0,1
57,12.23736133959482,697.5295963569047,Standard,Mailed check,Yes,Movies,No,Mobile,14.184029930325051,65.89883917374053,19,Drama,2.7924549957745293,5,Female,13,No,No,UDGGTAR7RL,1,0
79,12.41304339760471,614.1966063716278,Missing,Missing,Yes,Both,No,TV,19.40518425342327,138.78488601396697,42,Action,2.898327886528814,4,Male,10,No,Yes,0AAHDVJ96S,0,1
33,6.173189358605652,203.7152488339865,Premium,Missing,No,TV Shows,No,Computer,35.60418965405398,77.30808066716251,18,Action,3.427216550654275,7,Male,21,Yes,Yes,79UVJRPXJ5,0,1
5,9.035767644835174,45.17883822417587,Premium,Credit card,Yes,Movies,Yes,Mobile,11.300199750523063,16.91111986217288,20,Comedy,1.4346420311538353,8,Male,12,No,Yes,HJ5ZOU6JWU,1,0
10,10.173563623414314,101.73563623414312,Premium,Missing,Yes,Both,Yes,Computer,35.2073351813333,41.17099149576016,21,Missing,1.1198826022856982,2,Male,13,No,Yes,P8A4DLLKN7,0,1
87,13.380814310234934,1164.1308449904393,Premium,Credit card,No,TV Shows,No,Mobile,38.97573159168112,36.6351862341483,10,Fantasy,2.968844838576522,5,Male,2,No,Yes,0WJL917CT0,0,1
84,19.69380578991915,1654.2796863532085,Premium,Bank transfer,No,Both,Yes,Mobile,25.633290213070243,6.27807869228867,22,Action,2.653812717620849,9,Female,21,No,Yes,QVSRVL2M09,0,1
54,12.169887642924763,546.3746690224457,Standard,Electronic check,No,Both,Yes,TV,10.426707552108198,144.56271996765452,21,Action,1.5272410262415592,7,Female,10,No,Yes,KDIJLPEI1Y,0,1
54,12.169887642924763,614.1966063716278,Premium,Electronic check,No,TV Shows,Yes,Mobile,14.795438384384942,157.70305108815475,29,Action,2.0061042659915915,7,Missing,14,No,Yes,9NTGHZ9TGX,0,1
115,12.132596009075437,1395.2485410436752,Premium,Credit card,Yes,Both,No,Computer,12.01065101906337,141.9475745828984,10,Comedy,1.910190951655602,7,Female,2,No,Yes,37B61QQ92N,0,1
18,12.169887642924763,145.64320575074993,Premium,Electronic check,Yes,Movies,Yes,TV,30.705824673387845,27.157865899081727,25,Drama,2.898327886528814,7,Male,4,No,Yes,LWNMWJXIF6,0,1
69,11.271246201474336,777.7159879017292,Premium,Bank transfer,No,TV Shows,Yes,Mobile,9.187368861655257,92.36334984940054,16,Comedy,2.898327886528814,0,Male,9,No,Yes,6PWPTO3310,0,1
50,12.169887642924763,360.1323014303383,Premium,Mailed check,Yes,Both,Yes,TV,22.94140544397884,120.49765352955502,12,Sci-Fi,1.838999520132208,6,Male,12,No,Yes,A3DSYHZCRM,0,1
49,12.169887642924763,744.7312705563253,Basic,Mailed check,No,TV Shows,No,Tablet,17.13555177861518,111.82340204739592,36,Action,2.898327886528814,7,Female,15,Yes,Yes,C8UGOOCR0V,0,1
29,8.754356436464716,614.1966063716278,Premium,Missing,Yes,Both,Yes,Tablet,24.580107216434435,38.02224153551143,18,Fantasy,4.57379113704913,5,Male,18,Yes,No,POH62X5HD3,0,1
42,18.462689874168056,775.4329747150583,Premium,Missing,Yes,TV Shows,No,TV,7.521505603850755,75.65577442186193,29,Fantasy,2.898327886528814,7,Male,13,Yes,Yes,PU0ZLQV83H,0,1
35,11.361577279665612,614.1966063716278,Premium,Credit card,No,TV Shows,Yes,TV,21.85721574049632,22.836144019585408,17,Action,1.9693117179856587,3,Female,22,Yes,Yes,7YJRMU8IHU,1,0
2,12.169887642924763,614.1966063716278,Standard,Credit card,Yes,Movies,No,Tablet,28.74405435193542,55.654208718232056,23,Action,3.1638656211593705,7,Missing,12,Yes,Yes,FHLTJAE6PE,1,0
55,8.777524559409777,482.76385076753775,Basic,Missing,Yes,Both,Yes,Mobile,38.518614774148695,28.57225062306351,18,Action,2.898327886528814,2,Male,22,Yes,Yes,TJFQ6VTH0W,0,1
45,15.640837994718348,703.8377097623256,Premium,Missing,No,Movies,No,Tablet,37.379717121276,48.20347609244235,30,Missing,2.898327886528814,0,Male,7,No,Yes,5JE8TNAGV7,0,1
45,13.018414589781786,585.8286565401804,Premium,Electronic check,Yes,Both,Yes,TV,18.87614272743558,38.7201010599449,3,Sci-Fi,2.8972559448191606,3,Female,6,Yes,Yes,CLK7PITE3F,0,1
30,18.127027593716107,543.8108278114833,Standard,Bank transfer,No,TV Shows,Yes,Mobile,35.84485834376926,18.23005414229516,11,Fantasy,2.898327886528814,4,Female,6,Yes,Yes,JR4I6N1XCD,1,0
57,18.50361530331145,614.1966063716278,Premium,Missing,No,TV Shows,No,TV,32.69247354722867,172.96766760007003,28,Action,3.61369241870339,1,Female,10,Yes,Yes,IO4FXNJJFD,0,1
16,17.174062104575885,274.78499367321416,Premium,Credit card,Yes,TV Shows,Yes,TV,18.71203545755094,56.686247256752914,46,Drama,4.208249376164064,7,Male,20,No,Yes,W7D4241YI4,0,1
69,5.465949656937226,377.15052632866855,Standard,Credit card,No,TV Shows,No,Tablet,8.798908459062734,124.63624785996122,47,Action,4.314321914088019,8,Male,12,Yes,No,JWFHX57IJ6,0,1
28,11.984357268497996,335.5620035179438,Premium,Bank transfer,No,Both,Yes,TV,20.915764876045003,174.06376241935183,28,Action,3.1055524984449008,6,Male,15,No,Yes,TPC12VSFSX,0,1
21,11.806666582716582,247.93999823704823,Standard,Bank transfer,No,Movies,No,TV,36.90556302019062,93.83525608181894,17,Comedy,1.067934053571041,7,Male,14,No,Yes,219ELSD6DI,0,1
41,15.972535450815846,654.8739534834497,Premium,Bank transfer,Yes,Both,No,Mobile,14.132613845848,45.97727555456802,12,Fantasy,1.5838064311453124,7,Male,5,Yes,Yes,072JPNZPAZ,1,0
29,18.86288896471364,614.1966063716278,Standard,Mailed check,No,Movies,Yes,Mobile,17.573013873289426,59.21681990077305,14,Comedy,2.898327886528814,8,Male,24,No,Yes,CBE8CTCQZO,1,0
67,7.441111806094198,614.1966063716278,Standard,Credit card,No,Both,Yes,Missing,18.95605347351305,69.95200509622761,19,Drama,2.898327886528814,0,Female,5,Yes,Yes,H9TN9RRK7N,0,1
112,14.453404465144589,1618.781300096194,Premium,Missing,No,TV Shows,No,Tablet,20.137447677930645,80.39597262650153,17,Comedy,3.4574196523715632,5,Female,19,Yes,Yes,SSWHV72ZR8,0,1
88,8.58689776769522,755.6470035571793,Premium,Bank transfer,No,Both,No,Mobile,15.33932194760079,46.66970659961315,14,Action,3.030402641267256,2,Male,11,No,Yes,SPMNYWXERK,0,1
118,19.932542223026264,614.1966063716278,Basic,Electronic check,Yes,Movies,No,Mobile,26.215917050368773,138.20396024382907,33,Fantasy,2.898327886528814,7,Female,15,Yes,Yes,VU09UHO7V3,0,1
100,12.70905319455604,614.1966063716278,Basic,Electronic check,Yes,Both,No,TV,9.058026204580624,26.73922614008457,26,Action,4.258952348093172,4,Male,5,Yes,Yes,Z3SM5F00BS,0,1
13,10.76946294130206,140.00301823692678,Premium,Credit card,No,Both,No,TV,38.2128133029207,19.04901313300098,40,Comedy,4.140888618740935,7,Female,21,Yes,Yes,XX2AGQSBWD,0,1
82,9.730639205685454,797.9124148662073,Premium,Credit card,Yes,Movies,No,Tablet,37.23288479704108,64.95503667130437,2,Missing,2.898327886528814,7,Male,17,Yes,Yes,HL9JPA7VIH,0,1
54,12.169887642924763,937.0487380116168,Standard,Missing,No,Movies,Yes,Mobile,3.833111694771568,34.16054924017152,32,Sci-Fi,2.898327886528814,4,Female,16,Yes,Yes,CU32J581K7,0,1
82,17.874148721534013,1465.680195165789,Premium,Electronic check,Yes,Movies,No,Mobile,10.351351027171674,85.73196882369207,31,Drama,2.898327886528814,2,Male,24,Yes,Yes,M3R94942XC,0,1
105,16.785891858577024,614.1966063716278,Premium,Electronic check,No,TV Shows,No,Mobile,35.84515797629477,37.367120233992864,14,Comedy,2.898327886528814,1,Female,22,No,Yes,R97DTIXD35,1,0
56,8.284462144571123,463.92988009598287,Standard,Credit card,No,TV Shows,Yes,Missing,33.77546494314736,171.48358924451645,44,Fantasy,2.510612340924369,0,Male,3,No,Yes,GG33W54U0Y,0,1
25,12.886908622927002,614.1966063716278,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,11.693359951777191,168.5207865828227,21,Fantasy,3.4082678041894896,5,Male,8,Yes,Yes,DR9FL4MR0T,1,0
77,17.14446929215201,614.1966063716278,Basic,Mailed check,No,TV Shows,No,Mobile,38.45887854198171,23.45485023294724,34,Sci-Fi,3.331316574533935,1,Female,4,No,No,YEANJUSLV3,1,0
50,12.347505163224936,617.3752581612467,Standard,Credit card,Yes,Both,Yes,TV,7.295086236010365,156.5532069072165,6,Drama,4.293218779227402,0,Female,13,Yes,Yes,EYLVDB5EN4,0,1
42,12.169887642924763,723.9565905122624,Standard,Credit card,Yes,TV Shows,Yes,Mobile,3.235864078090718,122.51383969685122,2,Action,4.5665164252964345,4,Female,24,No,Yes,1W9TN1WH0B,0,1
46,12.169887642924763,634.8416826500479,Basic,Missing,No,Both,Yes,Computer,27.92550466486781,179.20176979100492,44,Fantasy,4.629650262636982,3,Male,20,Yes,Yes,CRGSIW3CLV,0,1
102,14.74739357269243,1504.2341444146275,Basic,Mailed check,Yes,Both,No,Mobile,8.929873328129688,58.09875889579104,42,Comedy,2.769950511104476,6,Male,12,Yes,Yes,6I8NWGDU2P,0,1
30,8.943443946747923,268.3033184024377,Premium,Bank transfer,Yes,Both,No,Tablet,38.537505918419455,54.55556564049619,9,Action,3.271191997274732,1,Missing,5,Yes,No,OW1RMEE8HM,0,1
106,18.3886252254616,1949.1942738989296,Missing,Credit card,Yes,Both,No,Computer,28.03241278841579,54.873783108328205,36,Fantasy,2.898327886528814,6,Male,21,No,Yes,PHCP2XFUON,0,1
51,9.9502322505367,507.4618447773717,Basic,Missing,No,TV Shows,No,TV,35.45473420451614,41.51473250903179,24,Sci-Fi,2.898327886528814,5,Male,16,No,Yes,B1872RY7MO,0,1
42,17.574303724061323,738.1207564105756,Missing,Electronic check,No,TV Shows,No,Missing,4.898315661839706,69.29014338754186,36,Drama,3.853043904104796,1,Male,8,No,Yes,GGPMOQCQYO,0,1
28,12.169887642924763,164.00124630079665,Premium,Electronic check,No,TV Shows,Yes,Computer,15.763324960757169,89.68849062076215,28,Drama,1.921756722735818,6,Female,7,No,Yes,GAUOWDRE1L,0,1
61,18.41882626464244,614.1966063716278,Basic,Bank transfer,No,Movies,No,TV,1.5992053088406324,139.2065366829792,37,Missing,3.978972982286375,7,Male,17,Yes,Yes,RUESYFL42K,0,1
55,15.329939359735937,843.1466647854766,Premium,Mailed check,No,Both,No,Mobile,36.87873499373841,50.83446233816332,3,Comedy,4.066172727500092,9,Male,13,No,Yes,KQ0TIYK631,0,1
70,16.88768850303936,1182.1381952127551,Standard,Electronic check,Yes,TV Shows,No,Computer,3.849716048450188,171.65542539045634,20,Action,2.898327886528814,8,Male,10,Yes,Yes,ZT43LLTR4W,0,1
100,14.175192584264028,1417.5192584264028,Premium,Missing,No,Movies,No,Mobile,26.916847005732205,151.58704292645015,0,Action,3.901491937715032,0,Male,6,Yes,Yes,7VKO4UY0SD,0,1
93,17.11512228297598,1591.7063723167662,Missing,Credit card,No,TV Shows,Yes,Computer,39.5082784750744,104.67221480217177,49,Fantasy,3.2562178774542816,8,Male,7,No,Yes,ULPI3HS6F4,0,1
36,12.169887642924763,255.5704304875912,Standard,Missing,Yes,Both,No,TV,1.7941294435657713,79.54688454960055,14,Action,2.898327886528814,6,Female,12,Yes,Yes,858YZHCFEK,0,1
48,12.169887642924763,586.7392556160955,Standard,Credit card,No,Movies,No,Mobile,27.220292050288744,84.50156818185064,41,Comedy,1.392533653265429,2,Female,7,No,Yes,P13YS7C615,0,1
9,16.017747788007064,144.15973009206357,Premium,Missing,No,TV Shows,Yes,Computer,17.993044137999185,47.80430588266359,48,Drama,3.347445820008735,9,Female,12,No,Yes,QCSKM3P8JD,0,1
17,18.730905637662275,318.42539584025866,Standard,Electronic check,No,Movies,No,TV,39.43232902869723,124.42351057158278,20,Comedy,2.220775896356656,6,Male,17,No,Yes,T4JLWIQQL5,0,1
39,16.51309811498524,644.0108264844243,Standard,Credit card,No,TV Shows,No,Computer,15.601633542188946,87.97712137038285,32,Action,4.207171676386,7,Male,22,No,Yes,HL0P6CJ8FY,0,1
8,19.535340938491306,156.28272750793042,Premium,Bank transfer,No,Movies,No,Missing,7.608890350440838,128.0708122656859,40,Fantasy,4.003994862717713,1,Female,7,No,Yes,F2M1PZ1BWL,0,1
37,11.007934117185766,407.2935623358733,Premium,Mailed check,Yes,TV Shows,No,Mobile,16.0954256850411,170.0124212646226,13,Comedy,3.964321242865528,7,Male,6,No,Yes,4N4TO6A3WY,0,1
58,15.408730571575964,614.1966063716278,Basic,Credit card,Yes,Both,Yes,Tablet,32.53028709216756,19.79319130951919,22,Drama,1.3006953518108952,5,Male,9,No,Yes,84X0FU6UO7,0,1
66,6.690906123787378,441.5998041699669,Basic,Credit card,No,Movies,No,Missing,37.64288326455672,106.66777854104144,49,Comedy,2.54232659502267,8,Male,9,No,Yes,UAIBXDY84R,0,1
93,7.851137321488951,614.1966063716278,Standard,Missing,No,Both,Yes,Computer,35.47709799996926,15.965801715690088,33,Missing,3.757222019659343,8,Female,0,No,No,3Q9JIF61JC,0,1
78,12.169887642924763,552.7710599927727,Basic,Credit card,Yes,Both,No,Tablet,39.574439937761966,72.58750384176238,9,Fantasy,2.898327886528814,1,Male,10,No,Yes,GC0LO4BFRQ,0,1
102,19.36762316994069,1975.49756333395,Premium,Credit card,Yes,Both,No,Mobile,37.63745329323309,127.5671437595938,26,Sci-Fi,2.898327886528814,5,Female,2,No,Yes,N256J62BNX,0,1
41,12.169887642924763,614.1966063716278,Premium,Missing,Yes,TV Shows,No,Computer,25.300324567639457,60.61860157720909,27,Sci-Fi,2.898327886528814,0,Female,0,Yes,Yes,JTO0YRKRKG,0,1
12,18.50490507941789,222.0588609530148,Premium,Mailed check,Yes,Both,Yes,Missing,28.71753444283874,66.90150350884656,45,Action,1.4789345421564652,7,Male,22,Yes,Yes,WX1L0ANKDJ,0,1
107,12.169887642924763,1750.201559099948,Premium,Missing,No,TV Shows,Yes,TV,17.184536340078747,96.74486359772602,34,Missing,2.898327886528814,0,Missing,9,Yes,Yes,EXHW66PX88,0,1
45,12.169887642924763,656.1216954897586,Premium,Electronic check,No,TV Shows,Yes,TV,28.488200056832103,99.99946786342508,5,Action,2.898327886528814,5,Female,8,No,Yes,TGQRIG46C4,0,1
52,15.567848062773466,809.5280992642203,Basic,Bank transfer,Yes,Both,No,Computer,7.507357378299924,74.06440985204581,27,Sci-Fi,1.234142302158726,1,Male,16,No,Yes,I8JTRUZW40,0,1
112,12.169887642924763,1574.707773703289,Standard,Mailed check,Yes,Movies,Yes,Mobile,14.34437986146369,27.16274363596406,6,Action,2.898327886528814,7,Male,15,Yes,Yes,JKHTU3M51L,0,1
110,12.169887642924763,1985.926494205277,Standard,Bank transfer,No,Both,Yes,Computer,26.82887161520724,95.2558018153535,48,Comedy,2.880631937361934,6,Female,11,No,Yes,EV17GLSSYW,0,1
79,13.906986256727516,1098.651914281474,Premium,Bank transfer,Yes,Movies,No,TV,4.528785910915756,123.07999143491236,38,Action,2.898327886528814,8,Male,18,Yes,Yes,VFEUCECPWW,0,1
107,12.169887642924763,1359.4779128896482,Basic,Credit card,Yes,Movies,Yes,Computer,12.275172154910926,12.824330979746769,34,Missing,4.4841662995016645,4,Female,2,No,Yes,W946AC85BZ,0,1
3,18.472040094948348,55.41612028484504,Premium,Electronic check,Yes,TV Shows,Yes,Missing,8.213384704340468,32.09844768490231,12,Sci-Fi,4.490440759907255,9,Male,3,Yes,Yes,WXV45LT3VI,1,0
63,10.76693076232878,678.3166380267131,Standard,Mailed check,Yes,Movies,No,TV,16.884172229570964,111.111638104919,16,Fantasy,1.427181108746483,6,Female,16,No,Yes,XLZZQZYQ7G,0,1
44,16.821920316714703,614.1966063716278,Standard,Missing,Yes,TV Shows,No,TV,37.87574994517397,46.97924273063542,31,Drama,1.6477683651648896,1,Female,3,No,Yes,2GT7QCMI2X,0,1
43,15.873336347968715,682.5534629626547,Basic,Credit card,Yes,Both,No,Mobile,17.100633983860362,108.46242291731444,13,Drama,1.837250485223432,9,Female,12,Yes,No,QRHDMVN5AI,1,0
114,19.806556196005864,2257.9474063446687,Standard,Electronic check,No,Both,Yes,TV,8.425359144710779,52.67133455495136,40,Comedy,2.898327886528814,6,Male,5,No,Yes,EZ8J70BYZ1,0,1
32,9.05838976984664,289.8684726350925,Basic,Missing,Yes,Movies,No,Mobile,39.28698869410182,174.82899767410478,49,Drama,4.359807381179454,0,Female,4,No,Yes,TDFQEY6W68,0,1
